subject,window,window_index,window_sec,noise,alpha,status,status_name,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,n_peaks,n_ibi,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
subject_17,window37,37,60,alpha_0.03,0.03,1,stress,Task5,2218.171875,2278.171875,1.0,2398.171875,478.171875,72,71,0.9577464788732394,31,0.7106854838709677,0.11912021607599474,0.16565447850873216,0.11912021607599474,0.001625996817082163,0.0010071296146525323,1.6144861529497818
subject_17,window38,38,60,alpha_0.03,0.03,0,normal,Rest6,2278.171875,2338.171875,1.0,2398.171875,478.171875,76,75,0.9866666666666667,44,0.7663352272727273,0.13106531858700066,0.16062197422722446,0.13106531858700066,0.0011709927113042686,0.0017855961317251195,0.6557993101009557
subject_17,window39,39,60,alpha_0.03,0.03,0,normal,Rest6,2338.171875,2398.171875,1.0,2398.171875,478.171875,78,77,0.961038961038961,42,0.6514136904761905,0.11336719826708254,0.17578019139247633,0.11336719826708254,0.0007218307460646048,0.003033254618518737,0.23797235538937525
subject_18,window1,1,60,alpha_0.03,0.03,0,normal,Rest1,0.0,60.0,1.0,2103.75,183.75,82,81,0.9876543209876543,59,0.6859110169491526,0.11280909292438905,0.1600691652431471,0.11280909292438905,0.003111193209977815,0.0035201896486637893,0.8838140897206425
subject_18,window2,2,60,alpha_0.03,0.03,0,normal,Rest1,60.0,120.0,1.0,2103.75,183.75,94,93,1.0,63,0.6086309523809523,0.10050979042123977,0.13280508755406148,0.10050979042123977,0.0024560295223640177,0.001866310457513418,1.3159812251367402
subject_18,window3,3,60,alpha_0.03,0.03,0,normal,Rest1,120.0,180.0,1.0,2103.75,183.75,93,92,1.0,52,0.6246995192307693,0.10321284795480619,0.13196728603458258,0.10321284795480619,0.003624609898281331,0.002101560870448606,1.7247227759373012
subject_18,window4,4,60,alpha_0.03,0.03,1,stress,Task1,180.0,240.0,1.0,2103.75,183.75,82,81,1.0,37,0.6879222972972973,0.12132947503787228,0.1673569688860378,0.12132947503787228,0.0059904922941507715,0.001422432444631578,4.211442389942364
subject_18,window5,5,60,alpha_0.03,0.03,1,stress,Task1,240.0,300.0,1.0,2103.75,183.75,93,92,1.0,63,0.6202876984126984,0.11924483499122153,0.16057521664818922,0.11924483499122153,0.003626172459087433,0.003420498122886312,1.060129936872343
subject_18,window6,6,60,alpha_0.03,0.03,1,stress,Task1,300.0,360.0,1.0,2103.75,183.75,85,84,1.0,49,0.6852678571428571,0.11824038069775918,0.17328963291264715,0.11824038069775918,0.00362107260379333,0.003933188900657327,0.9206454851909515
subject_18,window7,7,60,alpha_0.03,0.03,1,stress,Task1,360.0,420.0,1.0,2103.75,183.75,91,90,1.0,52,0.6009615384615384,0.09978857318359528,0.12927360571595395,0.09978857318359528,0.002088654311001789,0.0014280465348177674,1.4625954127386485
subject_18,window8,8,60,alpha_0.03,0.03,1,stress,Task1,420.0,480.0,1.0,2103.75,183.75,78,77,0.987012987012987,42,0.7384672619047619,0.10836370931575524,0.16396719792980308,0.10836370931575524,0.0012001811871169491,0.00124953644522305,0.9605011456090098
subject_18,window9,9,60,alpha_0.03,0.03,1,stress,Task1,480.0,540.0,1.0,2103.75,183.75,85,84,0.9880952380952381,45,0.6201388888888889,0.11448017241663819,0.1645015769560363,0.11448017241663819,0.004342236703634688,0.0017000948199728278,2.55411442504371
subject_18,window10,10,60,alpha_0.03,0.03,1,stress,Task1,540.0,600.0,1.0,2103.75,183.75,80,79,0.9873417721518988,42,0.6886160714285714,0.11372068693752477,0.15883906782168994,0.11372068693752477,0.002146492050702963,0.0033077609409026447,0.6489259922505807
subject_18,window11,11,60,alpha_0.03,0.03,1,stress,Task1,600.0,660.0,1.0,2103.75,183.75,82,81,0.9382716049382716,45,0.6732638888888889,0.10178646364865403,0.1539604989186276,0.10178646364865403,0.000879293050534568,0.0030593479303488197,0.2874119160530764
subject_18,window12,12,60,alpha_0.03,0.03,1,stress,Task1,660.0,720.0,1.0,2103.75,183.75,87,86,0.9883720930232558,51,0.6792279411764706,0.10207862545931545,0.14407232884041266,0.10207862545931545,0.0019806736380534613,0.0019316461869586152,1.0253811756137599
subject_18,window13,13,60,alpha_0.03,0.03,1,stress,Task1,720.0,780.0,1.0,2103.75,183.75,86,85,1.0,62,0.6990927419354839,0.09264875227506819,0.13837278882975723,0.09264875227506819,0.0016123205129892487,0.0018991202243851338,0.8489828565283484
subject_18,window14,14,60,alpha_0.03,0.03,0,normal,Rest2,780.0,840.0,1.0,2103.75,183.75,86,85,1.0,63,0.6951884920634921,0.09755319029643182,0.13620113710238937,0.09755319029643182,0.0012859953817599067,0.0017128903985665566,0.7507750541634773
subject_18,window15,15,60,alpha_0.03,0.03,0,normal,Rest2,840.0,900.0,1.0,2103.75,183.75,84,83,1.0,55,0.7085227272727272,0.10598304455652835,0.1516391439465808,0.10598304455652835,0.0025199213191130837,0.0015081204011415136,1.6709019500072582
subject_18,window16,16,60,alpha_0.03,0.03,1,stress,Task2,900.0,960.0,1.0,2103.75,183.75,94,93,1.0,59,0.5738877118644068,0.11660183838828247,0.16392774638383448,0.11660183838828247,0.002352690842760947,0.0017408156713204295,1.3514876281969606
subject_18,window17,17,60,alpha_0.03,0.03,1,stress,Task2,960.0,1020.0,1.0,2103.75,183.75,96,95,1.0,56,0.611328125,0.0960044454726042,0.13681713181037738,0.0960044454726042,0.0024177985025529494,0.001427101088223858,1.6942026899875005
subject_18,window18,18,60,alpha_0.03,0.03,1,stress,Task2,1020.0,1080.0,1.0,2103.75,183.75,86,85,1.0,46,0.6572690217391305,0.10190953324874856,0.13569682557901722,0.10190953324874856,0.0030718989861530377,0.0014989510855847844,2.049365730273047
subject_18,window19,19,60,alpha_0.03,0.03,1,stress,Task2,1080.0,1140.0,1.0,2103.75,183.75,86,85,1.0,54,0.6773726851851852,0.11106325225557769,0.16088353761925672,0.11106325225557769,0.004230682921057962,0.0010812311313169354,3.912838613798519
subject_18,window20,20,60,alpha_0.03,0.03,1,stress,Task2,1140.0,1200.0,1.0,2103.75,183.75,93,92,0.9891304347826086,56,0.5786830357142857,0.09721840621433715,0.11518651500343416,0.09721840621433715,0.0033511529962964633,0.0017295209209469903,1.9376192306835796
subject_18,window21,21,60,alpha_0.03,0.03,0,normal,Rest3,1200.0,1260.0,1.0,2103.75,183.75,83,82,0.975609756097561,48,0.6627604166666666,0.09993860691399356,0.15171271208431653,0.09993860691399356,0.0017552398345105904,0.0029306792964482564,0.5989191095176458
subject_18,window22,22,60,alpha_0.03,0.03,0,normal,Rest3,1260.0,1320.0,1.0,2103.75,183.75,79,78,1.0,58,0.8044181034482759,0.12773942519774922,0.18064734579192318,0.12773942519774922,0.0042670367597215896,0.0038152142471952867,1.1184265111345857
subject_18,window23,23,60,alpha_0.03,0.03,1,stress,Task3,1320.0,1380.0,1.0,2103.75,183.75,84,83,0.9879518072289156,48,0.65234375,0.09629256195043917,0.1327391458879551,0.09629256195043917,0.004587357319149837,0.001935667898386721,2.3699092819450907
subject_18,window24,24,60,alpha_0.03,0.03,1,stress,Task3,1380.0,1440.0,1.0,2103.75,183.75,86,85,0.9882352941176471,53,0.6650943396226415,0.1252764276191524,0.18013114129684474,0.1252764276191524,0.003098137901731098,0.005701758179560684,0.543365362781802
subject_18,window25,25,60,alpha_0.03,0.03,1,stress,Task3,1440.0,1500.0,1.0,2103.75,183.75,84,83,0.9879518072289156,52,0.7235576923076923,0.12247826156593267,0.19738787071994301,0.12247826156593267,0.0011404364830063937,0.004820462009861954,0.2365824024073271
subject_18,window26,26,60,alpha_0.03,0.03,0,normal,Rest4,1500.0,1560.0,1.0,2103.75,183.75,84,83,1.0,57,0.712171052631579,0.11981957752247291,0.14408564270265,0.11981957752247291,0.005768321610653018,0.0017551646840192315,3.2864845465349015
subject_18,window27,27,60,alpha_0.03,0.03,0,normal,Rest4,1560.0,1620.0,1.0,2103.75,183.75,82,81,1.0,47,0.7200797872340425,0.11275780279627698,0.17925130184173424,0.11275780279627698,0.0012617899344602107,0.004422803804114615,0.28529186243494337
subject_18,window28,28,60,alpha_0.03,0.03,1,stress,Task4,1620.0,1680.0,1.0,2103.75,183.75,85,84,1.0,57,0.6935307017543859,0.11432465765037725,0.1571125744461822,0.11432465765037725,0.0028291801960768476,0.0029383236697212117,0.9628551902674767
subject_18,window29,29,60,alpha_0.03,0.03,1,stress,Task4,1680.0,1740.0,1.0,2103.75,183.75,81,80,1.0,64,0.766357421875,0.08675172196144089,0.11862135366634002,0.08675172196144089,0.0010822224193811475,0.0017569704737234184,0.6159593661740217
subject_18,window30,30,60,alpha_0.03,0.03,1,stress,Task4,1740.0,1800.0,1.0,2103.75,183.75,80,79,1.0,56,0.7698102678571429,0.11604694485507194,0.15351295936559173,0.11604694485507194,0.0020374818360285136,0.003191086747118472,0.6384915226351477
subject_18,window31,31,60,alpha_0.03,0.03,0,normal,Rest5,1803.75,1863.75,1.0,2103.75,183.75,85,84,1.0,52,0.7208533653846154,0.12215162325238832,0.1683432825636762,0.12215162325238832,0.004757224977328846,0.003459157386589012,1.3752554294789767
subject_18,window32,32,60,alpha_0.03,0.03,0,normal,Rest5,1863.75,1923.75,1.0,2103.75,183.75,84,83,1.0,55,0.7079545454545455,0.11044013537689149,0.16129023507502108,0.11044013537689149,0.004081953435796237,0.0018616438599807603,2.192660757272029
subject_18,window33,33,60,alpha_0.03,0.03,1,stress,Task5,1923.75,1983.75,1.0,2103.75,183.75,82,81,1.0,56,0.7321428571428571,0.10818987119980128,0.15000295925111246,0.10818987119980128,0.0008969907174282853,0.003174978745955265,0.282518652627517
subject_18,window34,34,60,alpha_0.03,0.03,0,normal,Rest6,1983.75,2043.75,1.0,2103.75,183.75,81,80,0.9875,53,0.7216981132075472,0.10795731335057379,0.15173773078014477,0.10795731335057379,0.001832420890915609,0.0020396694657180926,0.898391098025523
subject_18,window35,35,60,alpha_0.03,0.03,0,normal,Rest6,2043.75,2103.75,1.0,2103.75,183.75,82,81,1.0,63,0.736359126984127,0.10606499647954597,0.1426268800588535,0.10606499647954597,0.0015912312972624551,0.0034729556811959462,0.4581778298750127
subject_19,window1,1,60,alpha_0.03,0.03,0,normal,Rest1,0.0,60.0,1.0,2116.296875,196.296875,83,82,0.975609756097561,60,0.6890625,0.10607752545308549,0.15003530657928146,0.10607752545308549,0.0010464014478159761,0.0022864120578357924,0.45766092084313503
subject_19,window2,2,60,alpha_0.03,0.03,0,normal,Rest1,60.0,120.0,1.0,2116.296875,196.296875,81,80,1.0,76,0.7438322368421053,0.09882374318636669,0.0925443305935053,0.09882374318636669,0.004428788523800905,0.002379365163101474,1.8613320025363538
subject_19,window3,3,60,alpha_0.03,0.03,0,normal,Rest1,120.0,180.0,1.0,2116.296875,196.296875,90,89,1.0,87,0.6630747126436781,0.08150728596357083,0.05987871553505392,0.08150728596357083,0.00250278221062149,0.001098520164811523,2.2783215918944024
subject_19,window4,4,60,alpha_0.03,0.03,1,stress,Task1,180.0,240.0,1.0,2116.296875,196.296875,91,90,0.9888888888888889,50,0.573125,0.08978272383927768,0.10763003081465351,0.08978272383927768,0.0014341667023947187,0.0008398106024985071,1.7077263589289684
subject_19,window5,5,60,alpha_0.03,0.03,1,stress,Task1,240.0,300.0,1.0,2116.296875,196.296875,89,88,0.9886363636363636,53,0.6338443396226415,0.10441982261406395,0.1447544080220942,0.10441982261406395,0.003227836938694373,0.002222129649032115,1.4525871341936822
subject_19,window6,6,60,alpha_0.03,0.03,1,stress,Task1,300.0,360.0,1.0,2116.296875,196.296875,95,94,1.0,53,0.5448113207547169,0.0827375247915537,0.11308940153871457,0.0827375247915537,0.003494293955933432,0.0010528401224132755,3.3189217256690027
subject_19,window7,7,60,alpha_0.03,0.03,1,stress,Task1,360.0,420.0,1.0,2116.296875,196.296875,82,81,0.9876543209876543,44,0.6985085227272727,0.11235685463057762,0.17021529522828188,0.11235685463057762,0.0008580496690875302,0.0026591182225242753,0.3226820311407561
subject_19,window8,8,60,alpha_0.03,0.03,1,stress,Task1,420.0,480.0,1.0,2116.296875,196.296875,83,82,0.9878048780487805,47,0.675531914893617,0.11510055579451178,0.1572150901752257,0.11510055579451178,0.0024758850792425016,0.003570875574673598,0.6933551806740883
subject_19,window9,9,60,alpha_0.03,0.03,1,stress,Task1,480.0,540.0,1.0,2116.296875,196.296875,88,87,1.0,54,0.6079282407407407,0.10207396669571335,0.1497313582988509,0.10207396669571335,0.0017251345685580569,0.0020805033730751225,0.8291909500767563
subject_19,window10,10,60,alpha_0.03,0.03,1,stress,Task1,540.0,600.0,1.0,2116.296875,196.296875,92,91,1.0,49,0.6004464285714286,0.10160541675661644,0.1479226267871991,0.10160541675661644,0.0017989570996788332,0.0023218392168256503,0.7747983093068408
subject_19,window11,11,60,alpha_0.03,0.03,1,stress,Task1,600.0,660.0,1.0,2116.296875,196.296875,84,83,1.0,45,0.6708333333333333,0.10937003957005574,0.14488114128288684,0.10937003957005574,0.003003558511662739,0.0013148280525510406,2.2843736151165994
subject_19,window12,12,60,alpha_0.03,0.03,1,stress,Task1,660.0,720.0,1.0,2116.296875,196.296875,90,89,1.0,57,0.6148574561403509,0.09792823869263174,0.15108655942041965,0.09792823869263174,0.0007300179454937376,0.0029156635038789357,0.25037798241207787
subject_19,window13,13,60,alpha_0.03,0.03,1,stress,Task1,720.0,780.0,1.0,2116.296875,196.296875,84,83,0.9879518072289156,47,0.6269946808510638,0.10624887658181682,0.1586935291977563,0.10624887658181682,0.0033150028272596263,0.002025705425420929,1.6364683559905011
subject_19,window14,14,60,alpha_0.03,0.03,0,normal,Rest2,780.0,840.0,1.0,2116.296875,196.296875,80,79,0.9873417721518988,52,0.6772836538461539,0.10919820083011451,0.15932933794164078,0.10919820083011451,0.00304828606864832,0.002300230470074394,1.3252089772333695
subject_19,window15,15,60,alpha_0.03,0.03,0,normal,Rest2,840.0,900.0,1.0,2116.296875,196.296875,88,87,1.0,71,0.6698943661971831,0.09219401152197351,0.0851936148366095,0.09219401152197351,0.0029280962405548267,0.0020218462673555833,1.4482289221645657
subject_19,window16,16,60,alpha_0.03,0.03,1,stress,Task2,900.0,960.0,1.0,2116.296875,196.296875,90,89,1.0,40,0.62734375,0.11537927859753457,0.16067453466478,0.11537927859753457,0.002200730347199266,0.002146927040379242,1.025060612590971
subject_19,window17,17,60,alpha_0.03,0.03,1,stress,Task2,960.0,1020.0,1.0,2116.296875,196.296875,90,89,1.0,51,0.6614583333333334,0.0987565667544401,0.13767744232444182,0.0987565667544401,0.0017967240409054283,0.002011834116960352,0.8930776279010866
subject_19,window18,18,60,alpha_0.03,0.03,1,stress,Task2,1020.0,1080.0,1.0,2116.296875,196.296875,93,92,1.0,59,0.6292372881355932,0.10678417985461171,0.14462405280141646,0.10678417985461171,0.002525988203265916,0.0024819929198544146,1.017725789247651
subject_19,window19,19,60,alpha_0.03,0.03,1,stress,Task2,1080.0,1140.0,1.0,2116.296875,196.296875,94,93,1.0,51,0.6096813725490197,0.1023660330702889,0.11530784204684433,0.1023660330702889,0.0014408286375523272,0.003839450805083522,0.37526946188362065
subject_19,window20,20,60,alpha_0.03,0.03,1,stress,Task2,1140.0,1200.0,1.0,2116.296875,196.296875,83,82,0.975609756097561,41,0.6364329268292683,0.10541188847989151,0.15106635933216567,0.10541188847989151,0.0015309780480726154,0.0012123216939760918,1.2628480177166639
subject_19,window21,21,60,alpha_0.03,0.03,0,normal,Rest3,1200.0,1260.0,1.0,2116.296875,196.296875,88,87,1.0,52,0.6319110576923077,0.10425037278727178,0.1397884978893359,0.10425037278727178,0.0019780060714351248,0.0019652302560717694,1.0065009254380668
subject_19,window22,22,60,alpha_0.03,0.03,0,normal,Rest3,1260.0,1320.0,1.0,2116.296875,196.296875,86,85,1.0,64,0.705322265625,0.09985291870237228,0.14147669773494195,0.09985291870237228,0.002834606816547851,0.0026579869358912605,1.0664487391836512
subject_19,window23,23,60,alpha_0.03,0.03,1,stress,Task3,1320.0,1380.0,1.0,2116.296875,196.296875,86,85,1.0,50,0.678125,0.08710849915478971,0.10919263221995543,0.08710849915478971,0.0032664877355859756,0.0012848070004298539,2.5423956551397344
subject_19,window24,24,60,alpha_0.03,0.03,1,stress,Task3,1380.0,1440.0,1.0,2116.296875,196.296875,90,89,0.9887640449438202,54,0.6432291666666666,0.11354286123224812,0.1704891599359337,0.11354286123224812,0.005719164595790767,0.0031252893809185327,1.8299632125937362
subject_19,window25,25,60,alpha_0.03,0.03,1,stress,Task3,1440.0,1500.0,1.0,2116.296875,196.296875,87,86,1.0,46,0.6127717391304348,0.10307522284940103,0.14004510062238285,0.10307522284940103,0.005056685881094043,0.0022213711563527166,2.2763804538619508
subject_19,window26,26,60,alpha_0.03,0.03,0,normal,Rest4,1500.0,1560.0,1.0,2116.296875,196.296875,84,83,1.0,50,0.6928125,0.10787407661829601,0.14290944912954567,0.10787407661829601,0.0041477061434251235,0.002164118213347259,1.9165802116742194
subject_19,window27,27,60,alpha_0.03,0.03,0,normal,Rest4,1560.0,1620.0,1.0,2116.296875,196.296875,85,84,1.0,54,0.6739004629629629,0.0905634317668935,0.1313608583936803,0.0905634317668935,0.0008473957336262792,0.001795973562436641,0.47183085060372315
subject_19,window28,28,60,alpha_0.03,0.03,1,stress,Task4,1620.0,1680.0,1.0,2116.296875,196.296875,84,83,1.0,57,0.7017543859649122,0.11291197948996493,0.14142875462199536,0.11291197948996493,0.004777134248940485,0.0022335366037771606,2.1388206671257666
subject_19,window29,29,60,alpha_0.03,0.03,1,stress,Task4,1680.0,1740.0,1.0,2116.296875,196.296875,85,84,0.9880952380952381,54,0.6362847222222222,0.09304405634795862,0.13812972223636136,0.09304405634795862,0.001513438715288076,0.0014490360999657897,1.0444451420663756
subject_19,window30,30,60,alpha_0.03,0.03,1,stress,Task4,1740.0,1800.0,1.0,2116.296875,196.296875,92,91,1.0,63,0.6495535714285714,0.10013454667417097,0.15569457733424863,0.10013454667417097,0.0015902627883298643,0.0017366434732658397,0.915710572037737
subject_19,window31,31,60,alpha_0.03,0.03,0,normal,Rest5,1816.296875,1876.296875,1.0,2116.296875,196.296875,90,89,1.0,66,0.6479640151515151,0.09912838124547509,0.13364065893714325,0.09912838124547509,0.002102553809167958,0.0011324743663872236,1.8566016782132073
subject_19,window32,32,60,alpha_0.03,0.03,0,normal,Rest5,1876.296875,1936.296875,1.0,2116.296875,196.296875,85,84,0.9880952380952381,51,0.6050857843137255,0.1135654894693122,0.1639806343368021,0.1135654894693122,0.0016297813288649785,0.0022109540082360622,0.7371394080536513
subject_19,window33,33,60,alpha_0.03,0.03,1,stress,Task5,1936.296875,1996.296875,1.0,2116.296875,196.296875,87,86,1.0,58,0.6745689655172413,0.11682371448173164,0.15141929502445106,0.11682371448173164,0.0014438097523243013,0.006143166524246279,0.2350269598953198
subject_19,window34,34,60,alpha_0.03,0.03,0,normal,Rest6,1996.296875,2056.296875,1.0,2116.296875,196.296875,85,84,1.0,70,0.6921875,0.11106318333257104,0.13260920609013188,0.11106318333257104,0.002548069076655738,0.0029429235109216818,0.8658291889678503
subject_19,window35,35,60,alpha_0.03,0.03,0,normal,Rest6,2056.296875,2116.296875,1.0,2116.296875,196.296875,87,86,1.0,61,0.6734118852459017,0.09762750265537133,0.13792252788401418,0.09762750265537133,0.0022763860417176138,0.0037365444892721064,0.6092222501975516
subject_20,window1,1,60,alpha_0.03,0.03,0,normal,Rest1,0.0,60.0,1.0,2146.203125,226.203125,60,59,0.9830508474576272,56,0.96875,0.10074360800354248,0.16346957250927047,0.10074360800354248,0.00047990685749099466,0.0020221500000296207,0.23732505377146348
